startup_id,company_name,sector,founding_year,funding_rounds,total_funding_usd,employee_count,founder_experience,is_unicorn,ipo_status,market_volatility,investor_count,japanese_investor,success_score,last_valuation_usd,revenue_usd,ipo_valuation_usd,ipo_return_6m,esg_score,customer_growth_rate,burn_rate
STUP_5419,InnoLogic Pvt Ltd,logistics,2015,1,3.43,111,5.121174124,0,0,27.4,1,0,17.38,849.96,15.36,,,40.09,,
STUP_5420,RedLab,logistics,2019,2,1.1,162,17.90109843,0,0,87.53,3,0,34.54,713.42,16.31,,,,51.23,0.92
STUP_5421,TechSolutions,deeptech,2016,1,13.3,75,9.548170101,0,0,110.15,1,0,45.89,197.78,23.34,,,2.92,49.61,
STUP_5422,RedLogic,sustainability,2019,3,55.18,423,9.028994561,0,0,53.03,5,0,35.42,,11.98,,,,,1.66
STUP_5423,TrueWave Pvt Ltd,healthtech,2021,4,13.92,8,18.38316271,1,0,33.9,4,1,39.62,11042.48,9.56,,,93.27,7.84,14.28
STUP_5424,FutureLab Labs,AI,2015,1,3.81,33,5.757193386,0,0,80.84,4,0,65.81,670.81,84.59,,,42.74,7.45,0.86
STUP_5425,BrightLab Innovations,deeptech,2013,3,11.82,38,1.659086327,0,0,107.03,2,0,53.17,,107.92,,,50.21,62.15,6.18
STUP_5426,InnoVision Ventures,deeptech,2018,1,2.87,19,12.39309557,0,0,98.43,1,0,42.68,389.6,,,,,120.88,
STUP_5427,QuantumSolutions Innovations,mobility,2020,3,1.12,58,9.859805841,0,0,36.81,1,0,50.65,657.2,230.27,,,34.09,93.88,0.91
STUP_5428,RedMinds Technologies,edtech,2018,0,7.46,930,14.98298507,1,0,76.09,1,0,69.98,4777.69,38.37,,,87.46,,2.74
STUP_5429,RapidSystems Technologies,fintech,2020,0,3.5,31,1.328543066,0,0,90.09,4,0,58.47,,37.63,,,,146.69,3.09
STUP_5430,TechWorks Ventures,edtech,2018,3,53.25,22,15.02709544,0,0,81.42,2,0,35.62,364.16,,,,,,2.09
STUP_5431,FutureWave Innovations,cleantech,2022,0,3.5,30,12.73697242,0,0,26.23,6,0,36.03,56.51,3.88,,,54.32,67.9,
STUP_5432,RapidMinds Pvt Ltd,healthtech,2023,0,2.36,47,0.520317138,0,0,77.28,4,0,58.74,598.24,14.78,,,33.86,,5.09
STUP_5433,SmartMinds Pvt Ltd,edtech,2017,2,13.13,80,11.79735314,0,1,68.03,10,0,28.51,648.42,130.01,13059.15,20.91,63.81,35.54,7.35
STUP_5434,FutureWave,edtech,2018,4,9.07,37,15.01854524,0,0,78.97,4,0,35.45,,,,,99.54,8.77,
STUP_5435,RedSystems Labs,consumer tech,2020,4,1.3,75,15.11584422,0,0,111.45,5,0,61.26,314,15.57,,,76.02,9.86,
STUP_5436,BrightAnalytics Technologies,fintech,2017,0,17.95,99,11.13168337,0,0,105.1,3,0,50.59,951.01,,,,78,8.13,5.7
STUP_5437,InnoLab Innovations,logistics,2022,3,6.01,32,12.75048151,0,1,57.06,1,0,38.21,552.66,,5112.15,61.23,,220.58,1.61
STUP_5438,RedSolutions Pvt Ltd,mobility,2023,2,1.02,34,3.675089667,0,0,86.58,3,0,41.96,353.56,43.05,,,50.82,47.47,4.98
STUP_5439,RapidNetworks Labs,agritech,2016,1,3.03,27,5.800283543,0,0,63.57,2,1,71.9,830.06,,,,,56.77,0.9
STUP_5440,RedLogic Ventures,edtech,2018,2,3.22,433,9.367154382,0,0,35.73,5,0,51.17,995.29,,,,,15.19,11.87
STUP_5441,TechAnalytics Labs,mobility,2016,0,5.89,5,12.02045711,0,0,90.43,3,0,55.56,619.32,17.09,,,,,9.86
STUP_5442,FutureLab Technologies,agritech,2021,5,1.28,11,13.1754076,0,0,88.18,2,0,32.49,101.79,8.97,,,31.36,264.68,1.08
STUP_5443,FutureSystems Technologies,ecommerce,2021,3,4.64,18,11.53995254,0,0,28.98,1,0,51.33,318.6,,,,69.12,,5.65
STUP_5444,BrightWorks Innovations,deeptech,2020,3,4.07,22,6.539364568,0,0,90.54,3,0,20.03,686.07,7.45,,,40.31,112.98,0.4
STUP_5445,QuantumWorks Labs,ecommerce,2013,1,3.35,61,4.293558158,1,0,62.34,4,0,48.81,11172.68,,,,,,16.7
STUP_5446,RedWorks Innovations,mobility,2015,0,5.93,100,6.151381416,0,0,116.56,2,0,69.18,731.17,46.59,,,63.5,,42.2
STUP_5447,TrueLogic Labs,fintech,2020,3,7.37,21,9.452173734,0,0,116.15,2,0,58.1,47.95,39.26,,,,,13.78
STUP_5448,FutureSystems Ventures,ecommerce,2019,3,1.4,150,19.7519137,0,0,107.82,1,0,28.79,901.88,,,,28.96,,11.31
STUP_5449,QuantumAnalytics Labs,agritech,2021,3,8.11,112,11.79911504,0,0,72.88,1,0,71.03,980.45,3.06,,,30.53,33.53,11.59
STUP_5450,QuantumWave Ventures,deeptech,2021,2,93.55,109,13.57802683,0,0,103.23,4,0,42.42,412.07,195,,,56.05,,
STUP_5451,TrueAnalytics Ventures,agritech,2019,6,6.63,39,14.00375927,0,0,33.15,3,0,28.74,813.52,49.16,,,,73.58,
STUP_5452,BlueVision Pvt Ltd,ecommerce,2014,4,4.41,77,17.04807145,0,0,98.31,4,0,48.52,169.21,24.78,,,69.65,65.89,0.49
STUP_5453,RapidAnalytics,healthtech,2020,1,10.14,42,15.82012992,0,0,24.74,1,0,51.7,568.92,8.41,,,,,1.23
STUP_5454,TrueNetworks Ventures,consumer tech,2013,0,8.58,86,8.957017543,0,0,65.44,3,0,56.42,333.66,,,,,96.93,
STUP_5455,FutureWave Pvt Ltd,fintech,2014,2,8.26,7,16.02579845,0,0,17.88,1,0,74.27,575.87,188.28,,,,148.31,1.71
STUP_5456,SmartLogic Labs,agritech,2017,4,4.15,66,8.447925458,0,0,95.86,3,0,76.88,295.51,11.13,,,58.01,92.66,
STUP_5457,TrueMinds Innovations,AI,2015,1,32.29,16,16.29467003,0,0,12.74,3,1,26.58,,,,,69.06,287.49,2.96
STUP_5458,GreenNetworks Pvt Ltd,healthtech,2020,4,3.91,68,10.11361453,0,0,38.43,6,0,40.21,611.09,,,,52.15,,
STUP_5459,NextNetworks Pvt Ltd,deeptech,2018,3,8.31,26,0,0,0,12.66,3,0,53.19,349.1,,,,86.71,61.24,
STUP_5460,NextVision Labs,healthtech,2017,1,14.92,27,0,0,0,88.25,5,0,63.65,483.96,12.05,,,,40.86,0.55
STUP_5461,InnoLab Innovations,mobility,2018,2,15.42,20,1.5642265,0,0,110.81,2,0,30.13,779.57,,,,70.23,53.51,2.74
STUP_5462,BlueAnalytics,mobility,2018,5,5.02,52,19.2981547,0,0,16.48,3,0,58.95,185.44,9.12,,,73.17,48.27,0.26
STUP_5463,QuantumVision,sustainability,2017,3,6.14,146,3.308136777,0,0,57.14,6,1,36.09,,,,,24.89,148.22,0.77
STUP_5464,FutureWorks Innovations,edtech,2020,1,6.33,31,17.73603121,0,0,94.41,4,0,51.45,393.92,50.36,,,,,
STUP_5465,FutureAnalytics,mobility,2014,1,24.84,27,5.351580603,0,0,108.19,1,0,53.03,413.39,,,,48.33,,6.17
STUP_5466,QuantumAnalytics Innovations,cleantech,2025,2,40.07,16,4.586969375,0,0,14.67,3,0,49.77,456.24,,,,65.24,92.67,4.53
STUP_5467,SmartVision Innovations,AI,2020,3,2,79,7.005369522,0,1,97.96,4,0,48.15,321.62,23.13,3597.98,-8.36,74.79,100.7,
STUP_5468,RapidLab,ecommerce,2020,2,1.89,9,4.669328072,0,0,25.16,1,0,57.44,455.54,17.39,,,82.56,464.39,
STUP_5469,BlueMinds Labs,agritech,2016,3,2.91,23,17.92860621,0,0,83.56,8,0,64.4,409.88,,,,,500,1.69
STUP_5470,RapidSystems,fintech,2015,3,9.47,167,8.721527793,0,0,107.81,4,0,52.65,905.37,,,,39.64,38.97,4.96
STUP_5471,RedSolutions Pvt Ltd,fintech,2018,1,6.18,11,0,0,1,16.01,8,0,53.17,130.75,,10848.76,34.34,,,
STUP_5472,FutureLogic Ventures,agritech,2016,2,15.73,148,16.83979827,0,0,41.29,3,0,31.39,418.49,,,,92.52,4.06,
STUP_5473,FutureWorks Technologies,edtech,2018,5,15.87,114,14.72382621,0,0,17.68,4,0,77.41,927.79,,,,,85.97,3.38
STUP_5474,TechLab Technologies,ecommerce,2022,0,21.08,153,8.248724831,0,0,89.08,2,1,48.72,,17.4,,,40.79,48.91,5.41
STUP_5475,FutureVision Pvt Ltd,sustainability,2011,2,10.98,102,9.325261178,0,0,39.36,1,0,53.49,,25.41,,,,51.42,0.06
STUP_5476,BrightAnalytics,ecommerce,2017,1,3.56,51,13.29699134,0,0,112.54,2,0,74.31,404.58,12.28,,,36.2,,1.83
STUP_5477,InnoWave Labs,deeptech,2016,3,10.38,195,11.08995734,0,0,48.09,4,0,19.86,128.89,16.9,,,,4.34,
STUP_5478,TechAnalytics Ventures,consumer tech,2023,6,16.13,163,13.99358245,0,0,70.48,6,0,38.09,931.82,17.04,,,79.43,91.68,5.12
STUP_5479,RedNetworks Ventures,fintech,2018,0,1.46,20,13.72107415,0,0,44.7,1,0,68.38,663.37,12.83,,,76.63,14.21,
STUP_5480,TechSystems Technologies,mobility,2011,2,4.59,43,6.114376719,0,0,107.78,2,0,62.48,38.35,13.81,,,69.54,435.04,0.97
STUP_5481,RapidAnalytics Innovations,fintech,2015,4,36.14,157,12.13003097,0,1,18.14,1,0,55.91,,,19433.11,6.55,21.31,,
STUP_5482,BrightLogic Innovations,AI,2019,4,37.31,55,10.75589088,0,0,33.51,2,0,45.48,,7.2,,,28.96,22.18,
STUP_5483,TechLogic,ecommerce,2018,1,7.12,35,8.951462299,0,0,23.8,3,0,28.3,,9.49,,,27.05,98.38,1.25
STUP_5484,GreenWave Ventures,cleantech,2022,1,1.23,440,14.93945297,0,0,56.04,1,0,47.74,,7.56,,,33.29,87.51,7.37
STUP_5485,TechSolutions Ventures,edtech,2014,1,0.23,216,17.92617953,0,0,103.14,5,0,48.75,,137.79,,,48.61,,
STUP_5486,TechMinds Technologies,healthtech,2021,1,6.2,83,12.73597339,0,0,78.59,1,0,49.13,355.79,20.33,,,57.53,140.57,2.26
STUP_5487,FutureSolutions,edtech,2025,1,3.85,160,0.352798344,1,0,79.4,3,0,18.02,5624.55,19.1,,,60.83,47.41,1.63
STUP_5488,BlueVision Pvt Ltd,fintech,2023,3,1.31,16,1.397326362,0,0,44.21,2,0,62.75,149.65,20.88,,,69.22,149.35,10.14
STUP_5489,BrightSolutions Innovations,consumer tech,2015,1,1.41,17,9.851762068,0,0,23.53,1,0,29,293.89,4.6,,,75.7,32.18,1.32
STUP_5490,RedWave,consumer tech,2021,4,18.22,9,19.45390388,0,1,37.64,2,0,47.67,820.18,5.71,20356.38,27.04,37.92,60.58,5.01
STUP_5491,RedAnalytics Labs,mobility,2012,1,16.5,6,8.165077826,0,0,118.82,5,0,61.68,698,8.35,,,,118.86,
STUP_5492,GreenSolutions Ventures,fintech,2023,1,9.08,10,10.50464017,0,0,17.92,6,0,44.89,,105.61,,,100,341.26,0.92
STUP_5493,TechMinds Technologies,sustainability,2016,4,4.94,115,16.97889319,0,0,19.1,4,0,45.42,,,,,84.88,17.82,1.26
STUP_5494,SmartNetworks,deeptech,2012,0,1.8,16,10.85822438,0,0,34.37,1,0,46.18,367.71,46.97,,,50.46,14.95,
STUP_5495,FutureNetworks Pvt Ltd,consumer tech,2016,0,1.66,29,12.20524532,0,0,83.87,2,1,48.24,904.88,,,,30.27,,
STUP_5496,InnoNetworks,fintech,2017,2,4.67,12,7.945871888,0,0,96.65,2,0,68.77,325.28,,,,28.33,72.6,
STUP_5497,InnoMinds Labs,consumer tech,2015,3,2.4,32,14.42057734,0,0,44.57,2,0,58.7,78.69,3.71,,,73.33,40.29,5.85
STUP_5498,QuantumSystems Ventures,fintech,2019,1,0.78,94,11.52986256,0,0,63.59,1,0,63.32,88.27,8.26,,,69.39,,2.8
STUP_5499,TechNetworks Ventures,ecommerce,2020,2,16.78,95,6.016507909,0,1,14.78,4,0,47.87,385.43,,9425.68,41.66,,89.08,
STUP_5500,NextAnalytics Innovations,consumer tech,2015,2,4.75,94,17.32205112,0,0,106.12,4,0,28.95,7.35,65.54,,,51.45,173.74,
STUP_5501,GreenNetworks,deeptech,2018,0,1.84,37,2.315761112,0,0,11.17,1,0,48.27,817.05,44.31,,,68.58,106.01,1.77
STUP_5502,RapidWave,sustainability,2020,2,2.58,12,15.74043244,0,0,90,5,0,37.15,425.97,,,,,78.65,8.9
STUP_5503,InnoLogic Ventures,edtech,2017,2,2.29,10,9.22628993,0,0,54.51,4,0,43.74,562.85,12.37,,,36.85,43.63,4.81
STUP_5504,QuantumWave Innovations,consumer tech,2015,1,2.86,109,8.237327773,0,0,94.43,1,0,45.28,555.38,,,,,195.87,3.29
STUP_5505,BlueWave Ventures,sustainability,2015,1,168.16,41,10.57577613,1,0,57.44,4,0,36.63,1099.29,,,,51.08,90.34,1.58
STUP_5506,RedLab Innovations,consumer tech,2019,3,3.58,45,13.56661191,0,1,44.05,7,0,51.95,805.26,114.09,24209,64.08,55.81,120.45,6.94
STUP_5507,QuantumLogic Innovations,deeptech,2013,1,1.94,27,22.17192622,0,0,88.27,3,0,78.26,714.52,8.28,,,37.07,195.99,9.98
STUP_5508,InnoLogic Ventures,fintech,2016,3,3.25,19,11.30674752,0,0,95.46,3,0,38.04,496.26,118.22,,,,86.67,0.42
STUP_5509,RapidLab Technologies,ecommerce,2017,3,0.59,170,13.24544291,0,1,112.39,3,0,50.6,,3.96,23971.56,48.82,45.45,282.73,3.91
STUP_5510,RapidLogic,deeptech,2014,3,5.22,189,12.1083148,0,0,80.46,4,0,59.26,,19.98,,,,116.94,2.06
STUP_5511,TrueNetworks Technologies,agritech,2019,2,6.34,93,11.8295501,0,0,52.75,3,0,63.06,83.08,14.97,,,,223.95,6
STUP_5512,RapidNetworks Technologies,consumer tech,2020,1,20.29,5,6.525306223,0,0,29.79,4,0,39.32,151.22,,,,,23.42,1.33
STUP_5513,TechMinds Pvt Ltd,fintech,2014,3,1.53,39,12.4699831,0,0,102.73,3,1,54.55,,6.09,,,,,
STUP_5514,TrueAnalytics Pvt Ltd,sustainability,2018,2,4.77,87,13.70234888,0,0,66.78,2,0,55.44,918.13,,,,37.3,231.74,
STUP_5515,TechSystems Innovations,edtech,2018,2,4.08,22,13.56972857,0,0,57.85,1,0,42.81,,31.39,,,36.61,,0.44
STUP_5516,QuantumVision,consumer tech,2019,1,12.19,41,5.015377413,0,0,72.65,5,0,63.29,343.2,23.12,,,,,
STUP_5517,NextMinds Innovations,logistics,2016,1,5.9,28,0,0,0,23.89,2,1,33.61,,,,,39.64,,8.6
STUP_5518,NextLab,fintech,2019,2,5.29,31,9.975134598,0,0,17.88,2,1,53.14,309.65,60.69,,,,,12.09
STUP_5519,FutureWave Innovations,agritech,2021,2,10.48,115,11.69807326,0,0,69.08,3,0,51.82,600.57,,,,76.51,81.6,11.05
STUP_5520,RedSolutions Labs,deeptech,2017,3,5.64,19,16.37178869,0,0,106.99,3,0,55.76,299.24,54.12,,,48.9,7.41,9.28
STUP_5521,TechAnalytics Innovations,fintech,2017,1,11.74,75,6.208613027,0,1,91.07,5,0,43.53,,11.07,5959.79,33.18,52.08,,1.39
STUP_5522,QuantumSolutions Technologies,agritech,2024,2,7.14,14,0.144905832,0,0,24.99,7,0,57.64,,14.84,,,,134.28,0.73
STUP_5523,GreenMinds,deeptech,2013,1,4.03,67,14.21157487,0,0,111.37,4,0,62.74,355.73,,,,,41.99,
STUP_5524,NextMinds Innovations,consumer tech,2022,3,16.3,59,16.13884423,0,0,67.99,2,0,59.69,852.55,30.91,,,42.3,46.32,1.59
STUP_5525,BlueSystems,sustainability,2018,2,62.77,23,8.227171838,1,1,106.58,3,1,72.91,,,13091.51,28.47,,97.89,0.69
STUP_5526,TechSolutions Ventures,ecommerce,2016,1,2.18,22,6.305612988,1,1,29.24,3,1,44.39,5662.63,4.72,11329.23,24.71,67.28,181.91,15.6
STUP_5527,RedNetworks,healthtech,2016,3,4.42,59,10.8898655,0,1,73.27,2,0,44.1,940.01,1.71,5780.19,-16.44,,,5.41
STUP_5528,BlueSolutions Labs,cleantech,2020,0,1.58,59,8.723263547,0,0,24.72,2,0,55.61,298.05,18.82,,,,65.26,2.22
STUP_5529,BrightWave Innovations,fintech,2018,2,9.87,19,10.53214157,0,0,32.14,3,0,79.93,44.82,15.33,,,44.62,46.21,0.63
STUP_5530,TrueVision Innovations,ecommerce,2021,3,2.71,40,10.17861961,0,0,93.22,2,0,68.08,660.73,39.75,,,,,9.31
STUP_5531,NextWave,fintech,2015,1,15.32,165,8.40508818,0,0,108.07,3,0,63.27,,,,,53.71,251.81,13.94
STUP_5532,QuantumSolutions Ventures,ecommerce,2016,3,5.82,38,4.04541923,0,0,87.58,3,0,65.71,47.27,6.52,,,0,196.06,3.07
STUP_5533,BrightWave,AI,2021,1,12.61,5,3.768004111,1,0,62.66,4,0,66.8,2180.76,29.22,,,28.33,5.59,8.87
STUP_5534,NextMinds Technologies,edtech,2017,1,6.44,34,15.22415491,0,1,36.37,4,0,28.16,,,23908.29,-0.46,59.39,75.78,6.37
STUP_5535,InnoSolutions Labs,fintech,2019,5,2.1,75,11.5983177,0,1,67.62,4,0,53.16,800.46,28.47,5321.15,-5.24,29.61,19.74,1.44
STUP_5536,SmartWorks Technologies,agritech,2015,3,45.16,67,5.970000577,0,0,97.58,2,0,67.53,789.57,,,,23.54,57.88,2.21
STUP_5537,FutureMinds Ventures,deeptech,2019,2,0.54,57,6.672190796,0,0,62.45,4,1,51.29,534.49,,,,39.29,430.09,15.98
STUP_5538,BlueLab Labs,healthtech,2016,2,3.94,88,16.56041235,1,0,84.15,3,0,26.99,9924.53,,,,,55.87,1.48
STUP_5539,FutureWorks Labs,ecommerce,2016,3,1.53,152,0,0,0,38.01,2,0,15.28,979.77,2.28,,,87.59,,6
STUP_5540,BlueLab Ventures,edtech,2020,1,9.34,8,0.859127216,0,0,33.07,2,0,56.71,,,,,,137.83,1.77
STUP_5541,GreenSolutions,cleantech,2017,2,3.34,18,11.71534753,0,0,52.14,2,0,49.36,962.09,42.05,,,53.52,94.8,8.28
STUP_5542,TrueMinds Technologies,sustainability,2020,0,2.97,28,15.47688761,0,0,34.52,6,0,80.68,8.34,14.1,,,21.75,71.97,0.27
STUP_5543,BlueLab Labs,fintech,2021,1,2.26,177,5.861963382,0,0,37.94,1,1,34.04,551.69,,,,21.79,100.22,1.08
STUP_5544,NextSolutions Technologies,consumer tech,2021,1,14.5,224,6.622437682,0,0,106.15,2,0,60.29,,20.1,,,68.34,,6.98
STUP_5545,TrueAnalytics Innovations,deeptech,2021,2,0.52,251,8.026875888,0,0,53.57,2,0,64.26,451.37,47.76,,,48.76,,4.61
STUP_5546,TrueLogic Pvt Ltd,healthtech,2017,1,3.45,212,9.401670209,0,0,37.08,1,0,67.85,924.59,,,,97.55,5.53,6.83
STUP_5547,GreenSystems Labs,fintech,2015,1,2.23,130,12.70920285,0,0,100.18,5,0,40.05,806.06,,,,,247.2,3.74
STUP_5548,SmartNetworks Pvt Ltd,sustainability,2019,7,19.65,31,7.022273667,0,0,20.46,3,1,32.22,259.72,12.93,,,28.71,,4.79
STUP_5549,InnoWorks Labs,ecommerce,2015,2,1.02,23,12.44635685,0,0,96.55,1,0,54.93,43.02,,,,23.93,73.1,1.79
STUP_5550,InnoLogic Technologies,fintech,2015,0,4.5,12,12.10256456,0,0,73.97,1,0,42.25,270.96,16.92,,,,2.74,0.76
STUP_5551,FutureLab,cleantech,2018,6,4.04,56,3.236064255,0,0,57.12,3,0,49.45,462.65,12.21,,,,108.59,
STUP_5552,TrueWorks,ecommerce,2018,1,1.73,11,10.02696191,0,1,101.16,5,0,59.38,756.99,14.15,14829.49,4.51,,13.14,7.58
STUP_5553,NextWave Ventures,logistics,2023,2,3.34,228,4.469997694,0,0,48.12,2,0,62.08,544.11,,,,,6.3,4.06
STUP_5554,SmartLogic Technologies,ecommerce,2015,2,15.38,18,0,0,0,69.69,4,1,50.36,35.7,61.53,,,44.7,,2.38
STUP_5555,BrightMinds Ventures,healthtech,2012,1,4.78,40,19.12065994,0,0,59.05,2,0,69.19,443.69,,,,65.99,,1.52
STUP_5556,QuantumSolutions Labs,logistics,2018,2,1.33,93,8.000286191,0,0,41.55,4,0,49.88,64.48,10.48,,,49.33,15.02,1.71
STUP_5557,RedAnalytics,sustainability,2023,2,2.68,445,14.75792638,0,0,61.88,3,0,49.66,867.06,,,,58.13,,11.24
STUP_5558,InnoWave Labs,fintech,2017,4,10.85,19,5.099350197,0,0,72.58,7,1,80.12,255.21,,,,72.04,92.63,
STUP_5559,BrightMinds Ventures,edtech,2017,2,3.82,13,7.667691197,0,0,30.41,4,0,68.91,5.13,9.02,,,3.94,149.05,2.5
STUP_5560,InnoVision Pvt Ltd,sustainability,2017,4,1.01,33,5.081350486,0,0,59.09,1,1,24.03,864.7,31.92,,,,,
STUP_5561,TrueWorks Pvt Ltd,deeptech,2018,1,7.75,31,10.19534642,0,0,60.64,3,1,66.52,540.3,13.19,,,5.43,123.12,5.02
STUP_5562,InnoLogic Labs,fintech,2015,1,3.4,11,6.270636688,0,0,86.22,2,0,55.74,173.55,21.76,,,,91.21,0.03
STUP_5563,GreenLogic Technologies,consumer tech,2015,1,4.34,21,5.46381016,0,0,75.6,3,0,43.57,942.32,13.68,,,,28.33,4.24
STUP_5564,TrueAnalytics Pvt Ltd,deeptech,2018,1,2.04,44,8.692069592,0,0,11.78,4,0,55.22,39.68,4.87,,,32.99,,0.6
STUP_5565,NextWorks Ventures,consumer tech,2020,1,4.18,8,3.59183393,0,0,57.61,3,0,56.95,,,,,,,4.14
STUP_5566,InnoWave Labs,deeptech,2019,0,36.49,22,16.79145715,0,0,71.05,4,0,63.32,426.34,,,,,52.84,0.11
STUP_5567,NextSystems Ventures,ecommerce,2023,3,5.4,69,10.97805479,0,0,82.16,5,0,70.95,,16.35,,,62.22,29.01,5.58
STUP_5568,FutureWorks Pvt Ltd,fintech,2023,3,2.68,98,14.65122879,0,0,77.08,1,1,55.64,,,,,56.93,89.55,
STUP_5569,TechVision,sustainability,2019,4,27.77,26,9.659805588,0,0,105.69,3,0,47.5,174.25,,,,68.41,64.88,
STUP_5570,QuantumNetworks Innovations,consumer tech,2011,2,7.94,185,11.80308775,0,0,43.8,3,0,48.47,700.67,34.2,,,61.05,,3.48
STUP_5571,TrueNetworks Technologies,mobility,2015,2,1.84,61,11.78020616,0,0,19.12,3,0,40.47,591.06,,,,,,0.2
STUP_5572,RapidVision Innovations,sustainability,2016,0,12.51,5,15.9893419,0,0,60.35,1,0,63.41,,,,,,43.79,10.18
STUP_5573,TechVision Technologies,healthtech,2017,4,3.29,111,9.250693642,0,0,56.84,5,0,50.39,431.54,46.09,,,41.85,197.59,9.2
STUP_5574,RedWorks Ventures,consumer tech,2020,7,1.22,11,16.36973209,0,1,70.1,3,0,45.26,959.75,,15246.76,59.89,82.65,111.11,
STUP_5575,FutureVision Ventures,agritech,2019,4,0.5,22,3.436938186,0,0,67.07,1,0,26.53,896.74,28.31,,,,158.13,1.41
STUP_5576,BlueWorks,deeptech,2015,1,8.59,28,0,0,1,79.31,5,1,61.69,,27.05,23567.79,108.86,69,17.5,7.57
STUP_5577,RapidVision Pvt Ltd,mobility,2018,3,69.5,100,12.61473821,0,0,96.67,5,0,60.23,549.82,24.9,,,15.61,,0.73
STUP_5578,RapidSolutions Innovations,logistics,2017,3,9.92,107,13.01253264,0,0,49.94,4,0,48.8,85.52,11.59,,,11.88,80.37,3.04
STUP_5579,TechLogic Ventures,deeptech,2019,1,43.75,203,20.68256318,0,0,17.4,4,0,60.82,962.32,35.29,,,,56.16,1.89
STUP_5580,InnoLogic Technologies,fintech,2014,0,5.94,66,14.11680027,0,0,96.19,4,0,53.62,782.92,,,,55.44,,2.19
STUP_5581,BlueLogic Pvt Ltd,mobility,2018,0,1.67,397,0,0,0,13.53,3,0,74.37,165.34,20.49,,,,194.27,11.21
STUP_5582,QuantumVision,consumer tech,2013,1,4.83,120,12.57637388,0,0,90.56,1,0,56.7,111.45,18.31,,,,54.39,4.31
STUP_5583,RedWorks Innovations,consumer tech,2016,1,6.93,96,15.41172051,1,0,13.17,4,0,66.92,11109.57,4.35,,,,62.49,12.45
STUP_5584,RapidMinds Pvt Ltd,cleantech,2015,2,2.72,66,13.20570138,0,0,20.76,1,0,50.48,704.89,11.78,,,61.68,156.28,6.36
STUP_5585,SmartWorks Pvt Ltd,fintech,2015,0,16.01,25,18.26886035,0,0,66.71,1,0,39.82,515.13,6.67,,,81.62,212.33,0.4
STUP_5586,InnoLab Pvt Ltd,mobility,2023,2,3.17,48,8.944407482,0,0,16.34,1,0,59.29,,,,,,0.94,3.49
STUP_5587,QuantumWorks Pvt Ltd,cleantech,2016,4,9.45,30,10.65023479,0,0,81.65,5,0,45.82,684.97,32.22,,,,355.26,7.34
STUP_5588,BlueSystems Technologies,healthtech,2017,4,2.6,25,11.89013661,0,0,21.99,2,0,34.52,309.17,,,,10.96,10.09,0.07
STUP_5589,FutureNetworks Labs,ecommerce,2013,3,3.89,31,13.23997571,0,0,70.19,4,0,70.73,,37.03,,,66.59,28.47,
STUP_5590,NextNetworks Innovations,cleantech,2015,2,3.18,16,9.498299157,0,0,62.33,1,0,66.91,384.68,16.97,,,35.18,,12.79
STUP_5591,TrueSystems Pvt Ltd,logistics,2019,3,10.44,253,0.819256551,0,0,67.54,1,0,50.88,944.38,5.95,,,28.8,55.49,
STUP_5592,TechNetworks Ventures,logistics,2016,1,3.24,61,6.805588212,0,0,91.42,5,0,45.39,,95.99,,,,45.46,2.43
STUP_5593,TrueSolutions Pvt Ltd,healthtech,2020,0,8.86,77,9.166897497,0,0,101.88,4,0,50.07,522.46,,,,,51.7,4.69
STUP_5594,FutureWave Labs,ecommerce,2016,4,1.56,54,8.008724758,0,0,60.01,3,0,48.55,550.81,,,,43.25,58.55,3.44
STUP_5595,RapidNetworks Ventures,mobility,2020,3,5.19,260,10.95228168,0,0,38.16,3,0,61.05,296.8,,,,54.67,20.21,2.6
STUP_5596,NextVision Innovations,ecommerce,2010,2,8.83,52,15.86220064,0,0,51.73,6,0,56.65,820.5,,,,77.51,207.05,7.46
STUP_5597,TechNetworks Pvt Ltd,AI,2021,2,3.1,5,10.58969272,0,0,23.08,5,0,53.79,503.2,,,,,42.98,3.42
STUP_5598,QuantumSolutions Technologies,consumer tech,2014,2,22.83,76,11.84518882,0,0,41.95,2,0,57.19,166.81,19.71,,,79.71,29.81,0.57
STUP_5599,TechLab Labs,consumer tech,2015,3,1.64,70,7.203145357,0,1,36.91,2,0,78.41,12.53,2.92,19139.97,41.25,63.16,,4.84
STUP_5600,BlueWave,cleantech,2015,4,10.03,14,14.97150617,0,0,119.07,4,0,36.51,24.46,3.21,,,51.45,85.62,6.15
STUP_5601,RapidSystems Labs,consumer tech,2017,0,6.9,27,15.7186293,0,0,71.09,4,0,62.19,799.45,18.46,,,56.97,15.9,2.75
STUP_5602,RedWorks,cleantech,2022,0,1.89,40,5.341605675,0,0,21.92,1,0,48.98,,61.02,,,59.14,7.02,2.15
STUP_5603,NextAnalytics,ecommerce,2021,2,5.72,20,3.29919427,0,0,57.7,4,0,32.75,657.98,,,,,50.86,
STUP_5604,TrueLab Technologies,healthtech,2020,3,15.24,38,9.804912343,0,0,17.6,6,0,48.63,656.68,,,,,90.3,1.13
STUP_5605,BrightAnalytics Pvt Ltd,fintech,2014,1,9.6,65,3.989253976,0,0,106.23,5,0,67.6,432.51,47.76,,,67.16,165.7,
